,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
0,0,2.25,0.02,100,1,100000.0,,20000.0,20.0,20.0,0.0199559694387369,0.0214024131190522,0.0206211195498302,484000000000000.0,312000000000000.0,252000000000000.0,0.2004416300807351,20.044163008073514,485068744795379.0,312688942925946.9,252556453901726.2,0.0020026893907323,0.0012909898551828,0.00104272257534,0.000963644327639,0.0006211922112053,0.0005017321705889
1,1,2.25,0.02,105,1,100000.0,,20000.0,20.0,21.0,0.020974943645383,0.0207467486132839,0.0206665783141575,484000000000000.0,312000000000000.0,252000000000000.0,0.2002390775088529,20.023907750885297,484578567571424.2,312372960913810.6,252301237661154.7,0.0021160957680063,0.001364094792599,0.0011017688709454,0.0010738481370176,0.0006922326833667,0.0005591110134885
2,2,2.25,0.02,110,1,100000.0,,20000.0,20.0,22.0,0.0219767665443248,0.0206433959754155,0.0205394415742202,484000000000000.0,312000000000000.0,252000000000000.0,0.2002115083390526,20.021150833905267,484511850180507.4,312329953008922.1,252266500507206.38,0.0021922105272208,0.0014131605051505,0.0011413988695447,0.0012125129330537,0.0007816199072577,0.0006313083866312
3,3,2.25,0.02,115,1,100000.0,,20000.0,20.0,23.0,0.0229625331269238,0.020603888415935,0.020815562286683,484000000000000.0,312000000000000.0,252000000000000.0,0.2003268655631493,20.032686556314932,484791014662821.4,312509910278513.0,252411850609568.16,0.0022742885333239,0.0014660702942088,0.0011841336991686,0.0013207876697375,0.0008514168449548,0.0006876828363096
4,4,2.25,0.02,120,1,100000.0,,20000.0,20.0,24.0,0.0239391407684553,0.0201532875830925,0.0196376676774871,484000000000000.0,312000000000000.0,252000000000000.0,0.2005111504621952,20.05111504621953,485236984118512.5,312797394721024.56,252644049582366.0,0.0023516750382988,0.0015159558098125,0.001224425846387,0.0014502959023147,0.0009349014907483,0.0007551127425275
5,5,2.25,0.02,125,1,100000.0,,20000.0,20.0,25.0,0.0249256718978796,0.0193502011162029,0.0184051589692033,484000000000000.0,312000000000000.0,252000000000000.0,0.2005976155959984,20.05976155959984,485446229742316.0,312932280329757.5,252752995650957.97,0.0024485952479715,0.0015784333003453,0.0012748884348942,0.0015244286542192,0.000982689545695,0.0007937107869075
6,6,2.25,0.02,130,1,100000.0,,20000.0,20.0,26.0,0.0256169896257051,0.0189959859988712,0.0179029000234282,484000000000000.0,312000000000000.0,252000000000000.0,0.2031414429372726,20.314144293727267,491602291908199.8,316900650982145.3,255958218100963.6,0.00254301073886,0.0016392961787692,0.0013240469136213,0.0016065483441598,0.0010356262053261,0.0008364673196865
7,7,2.25,0.02,135,1,100000.0,,20000.0,20.0,27.0,0.0269445962957047,0.0194401831601937,0.01823301406883,484000000000000.0,312000000000000.0,252000000000000.0,0.2004130861098084,20.041308610980845,484999668385736.4,312644414331301.1,252520488498358.62,0.0026439594358652,0.0017043705454337,0.0013766069790042,0.0016807919169188,0.0010834856985096,0.0008751230641809
8,8,2.25,0.02,140,1,100000.0,,20000.0,20.0,28.0,0.0279866196867419,0.0191158194506813,0.0178890407787818,483813193583799.1,312000000000000.0,252000000000000.0,0.2000956337260235,20.009563372602354,484044537875807.9,312149188612596.75,252120498494789.7,0.0027563442036597,0.001777502976245,0.0014356754808133,0.001761549865225,0.0011359829893829,0.0009175247221938
9,9,2.25,0.02,145,1,100000.0,,20000.0,20.0,29.0,0.0289388647780901,0.0198682948579609,0.0176515648842145,482043734309319.9,312000000000000.0,252000000000000.0,0.200423235075457,20.042323507545703,483063823390640.0,312660246717712.94,252533276195075.84,0.0028455760589876,0.0018417825338529,0.001487593585035,0.0018290964412098,0.001183872020399,0.0009562043241684
10,10,2.25,0.02,150,1,100000.0,,20000.0,20.0,30.0,0.0299249310761933,0.0178343106025492,0.0175855190152181,482000000000000.0,312000000000000.0,252000000000000.0,0.2005021560191521,20.05021560191521,483210196006156.5,312783363389877.25,252632716584131.7,0.0029414630603441,0.0019040175826294,0.0015378603552006,0.0019094251125055,0.0012359764213728,0.0009982886480319
11,11,2.25,0.02,155,1,100000.0,,20000.0,20.0,31.0,0.0309266332127629,0.0182852988988044,0.0177940343959303,482000000000000.0,312000000000000.0,252000000000000.0,0.2004753265849571,20.04753265849571,483145537069746.6,312741509472533.1,252598911497045.97,0.0030507635169649,0.0019747680856702,0.0015950049922721,0.001962508753929,0.0012703376166511,0.0010260419211413
12,12,2.25,0.02,160,1,100000.0,,20000.0,20.0,32.0,0.0319732039940458,0.0173253680437239,0.0163106787547549,482000000000000.0,312000000000000.0,252000000000000.0,0.2001678212673989,20.01678212673989,482404449254431.4,312261801177142.4,252211454796922.7,0.0031480632027807,0.002037750454912,0.0016458753674289,0.0020186283378563,0.0013066639863302,0.0010553824504975
13,13,2.25,0.02,165,1,100000.0,,20000.0,20.0,33.0,0.0308070315528594,0.0178756526555635,0.0171448033147237,482000000000000.0,312000000000000.0,252000000000000.0,0.2193210770573927,21.932107705739277,528563795708316.3,342140880209532.6,276344557092314.8,0.0032387948991695,0.0020964813455205,0.0016933118559973,0.002067897394535,0.0013385559898235,0.0010811413763959
14,14,2.25,0.02,170,1,100000.0,,20000.0,20.0,34.0,0.033932415809254,0.0176293001650932,0.0171889962075069,481196444670305.5,312000000000000.0,252000000000000.0,0.2003984453303119,20.039844533031207,482155097052013.7,312621574715286.8,252502041116193.2,0.0033371438979856,0.0021637501849892,0.0017476443801836,0.0021160979633519,0.0013720437294963,0.0011081891661316
15,15,2.25,0.02,175,1,100000.0,,20000.0,20.0,35.0,0.0349162332719026,0.0178248478007873,0.0158269380135759,480000000000000.0,312000000000000.0,252000000000000.0,0.2004804693275674,20.04804693275674,481153126386161.8,312749532151005.1,252605391352734.9,0.003447479476743,0.0022408616598829,0.00180992672529,0.0021551095177268,0.0014008211865224,0.0011314324968066
16,16,2.25,0.02,180,1,100000.0,,20000.0,20.0,36.0,0.0327453626980616,0.0167967600977164,0.0162391684909491,480000000000000.0,312000000000000.0,252000000000000.0,0.2324870969070038,23.24870969070038,557969032576809.0,362679871174925.9,292933742102824.75,0.0035639745671189,0.0023165834686272,0.0018710866477374,0.0022012794937057,0.0014308316709087,0.0011556717341955
