,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
0,0,2.25,0.02,100,1,100000.0,,20000.0,20.0,20.0,0.0199803631289211,0.0228849409188751,0.0199878691791529,484000000000000.0,312000000000000.0,252000000000000.0,0.2001966835998946,20.01966835998947,484475974311745.1,312306826415835.75,252247821335867.3,0.0020026893907323,0.0012909898551828,0.00104272257534,0.000963644327639,0.0006211922112053,0.0005017321705889
1,1,2.25,0.02,105,1,100000.0,,20000.0,20.0,21.0,0.0209831020374008,0.0220200923097249,0.0210545712216758,484000000000000.0,312000000000000.0,252000000000000.0,0.2001611514254283,20.01611514254284,484389986449536.6,312251396223668.25,252203050796039.7,0.0021160957680063,0.001364094792599,0.0011017688709454,0.0010738481370176,0.0006922326833667,0.0005591110134885
2,2,2.25,0.02,110,1,100000.0,,20000.0,20.0,22.0,0.0219528798280981,0.0207265400009006,0.0198896522865619,484000000000000.0,312000000000000.0,252000000000000.0,0.200430380781187,20.043038078118705,485041521490472.6,312671394018651.75,252542279784295.7,0.0021922105272208,0.0014131605051505,0.0011413988695447,0.0012125129330537,0.0007816199072577,0.0006313083866312
3,3,2.25,0.02,115,1,100000.0,,20000.0,20.0,23.0,0.0229499204380681,0.0201899252506921,0.019583230345002,484000000000000.0,312000000000000.0,252000000000000.0,0.2004380282511183,20.043802825111836,485060028367706.2,312683324071744.6,252551915596409.03,0.0022742885333239,0.0014660702942088,0.0011841336991686,0.0013207876697375,0.0008514168449548,0.0006876828363096
4,4,2.25,0.02,120,1,100000.0,,20000.0,20.0,24.0,0.023968849151937,0.020805010039494,0.0196885888313,484000000000000.0,312000000000000.0,252000000000000.0,0.2002599812843681,20.025998128436814,484629154708171.0,312405570803614.4,252327576418303.9,0.0023516750382988,0.0015159558098125,0.001224425846387,0.0014502959023147,0.0009349014907483,0.0007551127425275
5,5,2.25,0.02,125,1,100000.0,,20000.0,20.0,25.0,0.024965675051211,0.0197821948005153,0.0184638500927863,484000000000000.0,312000000000000.0,252000000000000.0,0.2002750562138343,20.027505621383437,484665636037479.0,312429087693581.5,252346570829431.2,0.0024485952479715,0.0015784333003453,0.0012748884348942,0.0015244286542192,0.000982689545695,0.0007937107869075
6,6,2.25,0.02,130,1,100000.0,,20000.0,20.0,26.0,0.0259155095823132,0.0202146363185107,0.0181178732203163,484000000000000.0,312000000000000.0,252000000000000.0,0.2006531550433815,20.065315504338155,485580635204983.4,313018921867675.25,252822975354660.7,0.00254301073886,0.0016392961787692,0.0013240469136213,0.0016065483441598,0.0010356262053261,0.0008364673196865
7,7,2.25,0.02,135,1,100000.0,,20000.0,20.0,27.0,0.0269615254425082,0.0194377823101868,0.0178503235403712,484000000000000.0,312000000000000.0,252000000000000.0,0.2002857705999967,20.02857705999967,484691564851992.0,312445802135994.9,252360070955995.84,0.0026439594358652,0.0017043705454337,0.0013766069790042,0.0016807919169188,0.0010834856985096,0.0008751230641809
8,8,2.25,0.02,140,1,100000.0,,20000.0,20.0,28.0,0.0279511577918935,0.0185644542608872,0.0173092465847144,483813193583799.1,312000000000000.0,252000000000000.0,0.2003496536117372,20.03496536117373,484659028736512.6,312545459634310.1,252440563550788.9,0.0027563442036597,0.001777502976245,0.0014356754808133,0.001761549865225,0.0011359829893829,0.0009175247221938
9,9,2.25,0.02,145,1,100000.0,,20000.0,20.0,29.0,0.0289728896230701,0.0192714298588234,0.0180709378208904,482043734309319.9,312000000000000.0,252000000000000.0,0.2001872143249915,20.01872143249916,482494961770995.4,312292054346986.75,252235890049489.3,0.0028455760589876,0.0018417825338529,0.001487593585035,0.0018290964412098,0.001183872020399,0.0009562043241684
