,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
0,0,2.25,0.02,100,1,100000.0,,103.28,0.10328,20.0,0.0006239930691276,0.0089312821115646,0.0011711915762395,2499376000000.0,1611168000000.0,1301328000000.0,6.692423519885805,3.45441326760411,83596801076019.47,53888846974624.13,43525607171811.8,1.034188801374208e-05,6.666671612164316e-06,5.384619379055793e-06,4.976259307928165e-06,3.2078365786644367e-06,2.590944928921276e-06
1,1,2.25,0.02,105,1,100000.0,,111.28,0.1112799999999999,21.0,0.0005789683516229,0.0078714806466943,0.0012780768909331,2692976000000.0,1735968000000.0,1402128000000.0,7.357165308189868,4.100731465984412,99237701476822.77,63971410869356.81,51669216471403.58,1.1773956853187205e-05,7.589823426021501e-06,6.130241997940444e-06,5.974891034366468e-06,3.851582650252765e-06,3.1108936790503093e-06
2,2,2.25,0.02,110,1,100000.0,,117.48,0.11748,22.0,0.0006147568819153,0.0073200063497408,0.0014556615918611,2843016000000.0,1832688000000.0,1480248000000.0,7.3098327855339775,4.295360242690437,103947717873108.56,67007619785970.83,54121539057899.5,1.2877044636895052e-05,8.300904807254662e-06,6.70457695970569e-06,7.122300968757751e-06,4.591235335232268e-06,3.708305463072217e-06
3,3,2.25,0.02,115,1,100000.0,,126.36,0.1263599999999999,23.0,0.000613884435545,0.0067077952614609,0.0012867914370224,3057912000000.0,1971216000000.0,1592136000000.0,7.637373528376547,4.851431577290455,117404644170429.0,75682332605731.1,61128037873859.73,1.4368954953540976e-05,9.26263211881154e-06,7.481356711347782e-06,8.344736497402089e-06,5.379251626424486e-06,4.344780159804393e-06
4,4,2.25,0.02,120,1,100000.0,,131.92000000000002,0.1319199999999999,24.0,0.0006953492942403,0.0073366192065771,0.0013710776973985,3192464000000.0,2057952000000.0,1662192000000.0,6.952118790265852,4.58790380752704,111027272142154.38,71571299397421.84,57807587974840.71,1.5511648552619403e-05,9.999244521523252e-06,8.076312882768782e-06,9.56615177166829e-06,6.1666102329762514e-06,4.980723649711589e-06
5,5,2.25,0.02,125,1,100000.0,,137.28,0.1372799999999999,25.0,0.0007428991781233,0.0074493495686055,0.0014247339799734,3322176000000.0,2141568000000.0,1729728000000.0,6.928865062645175,4.774801638832278,115550199659741.16,74486905565783.53,60162500649286.7,1.680715778207679e-05,1.0834366173570164e-05,8.750834217114364e-06,1.046367828256104e-05,6.745181041650917e-06,5.448030841333435e-06
6,6,2.25,0.02,130,1,100000.0,,147.28,0.14728,26.0,0.0006903847653063,0.0080598123249496,0.0014823921610159,3564176000000.0,2297568000000.0,1855728000000.0,7.744114017188329,5.726611713256246,138584003460801.16,89335142726797.45,72155307587028.72,1.87267310809643e-05,1.2071777060457082e-05,9.750281471907646e-06,1.1830622006393003e-05,7.626351376021934e-06,6.159745342171562e-06
7,7,2.25,0.02,135,1,100000.0,,151.64,0.15164,27.0,0.0008630949531902,0.007276175616774,0.0014897595351733,3669688000000.0,2365584000000.0,1910664000000.0,6.406177437801055,4.84739750745666,117307019680451.16,75619401116323.9,61077208593953.92,2.004650044272422e-05,1.292253747547895e-05,1.043743411480992e-05,1.2743764314078888e-05,8.214988566100442e-06,6.635183072619587e-06
8,8,2.25,0.02,140,1,100000.0,,150.8,0.1508,28.0,0.0008194523151155,0.0073866760498827,0.0014116487260681,3647951479621.845,2352480000000.0,1900080000000.0,6.918986162834446,5.209282075389235,126015969858645.34,81264800376072.08,65636954149904.36,2.0782835295584e-05,1.3402372440887914e-05,1.0824993125332548e-05,1.3282085983797111e-05,8.565311739947279e-06,6.918136405342033e-06
9,9,2.25,0.02,145,1,100000.0,,156.04000000000002,0.15604,29.0,0.0009292757332798,0.0063437253356848,0.0014925274696677,3760905215081.314,2434224000000.0,1966104000000.0,6.441979680097501,5.035953200910349,121377484338689.84,78560869934201.44,63453010331470.375,2.2201184412216e-05,1.4369587329120362e-05,1.1606205150443368e-05,1.4270610434319057e-05,9.236569503153196e-06,7.460306137162197e-06
